url,status
https://www.datenportal.bmbf.de/portal/Tabelle-2.6.1.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.6.1.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.6.1.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.5.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.5.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.5.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.5.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.94.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.94.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.94.html,OK
